results/m27.t1.img_0067.jaz.stars.txt:1 27 2018/09/20 11:27:46.00 30 HD098262 6.2400 51.6960 3.6969 -5.9709 3.6531 -6.1490 0.1834
results/m28.t2.img_0036.jaz.stars.txt:1 28 2018/09/21 08:10:11.00 30 HD048329 14.5730 69.2400 1.1824 6.8482 1.0353 6.9562 0.1825
results/m27.t1.img_0047.jaz.stars.txt:1 27 2018/09/20 10:43:48.00 30 HD090277 7.9860 52.3850 2.5335 -3.0293 2.3779 -2.9342 0.1824
results/m26.t1.img_0019.jaz.stars.txt:1 26 2018/09/21 10:51:43.00 30 HD094334 12.0460 43.2210 -8.5351 2.6648 -8.6992 2.5859 0.1821
results/m27.t1.img_0038.jaz.stars.txt:1 27 2018/09/20 10:25:48.00 30 HD082741 16.7130 52.1470 2.8793 11.7159 3.0604 11.7269 0.1814
results/m28.t2.img_0028.jaz.stars.txt:1 28 2018/09/21 07:49:20.00 30 HD042995 14.4960 72.5550 -4.2879 6.7195 -4.4332 6.8279 0.1812
results/m27.t1.img_0045.jaz.stars.txt:1 27 2018/09/20 10:39:48.00 30 HD090537 9.0530 49.3850 7.5276 -1.2003 7.5741 -1.3746 0.1804
results/m28.t2.img_0035.jaz.stars.txt:1 28 2018/09/21 08:08:11.00 30 HD048329 14.2120 68.9580 1.6521 6.2348 1.4751 6.2679 0.1800
results/m28.t2.img_0025.jaz.stars.txt:1 28 2018/09/21 07:43:20.00 30 HD044478 11.9210 70.5220 -0.9227 2.3204 -1.0906 2.3854 0.1800
results/m26.t1.img_0025.jaz.stars.txt:1 26 2018/09/21 11:03:43.00 30 HD103287 14.1580 29.9260 13.3138 6.4722 13.1559 6.3867 0.1795
results/m26.t1.img_0045.jaz.stars.txt:1 26 2018/09/21 11:47:31.00 30 HD102224 15.6600 40.2420 -3.6038 8.7195 -3.4352 8.7791 0.1789
results/m28.t2.img_0006.jaz.stars.txt:1 28 2018/09/21 07:05:19.00 30 HD044478 5.1670 64.8930 8.6913 -9.1211 8.6685 -9.2968 0.1771
results/m26.t1.img_0014.jaz.stars.txt:1 26 2018/09/21 10:41:43.00 30 HD102224 8.1710 31.9220 10.2524 -3.7644 10.3124 -3.5978 0.1771
results/m27.t1.img_0041.jaz.stars.txt:1 27 2018/09/20 10:31:48.00 30 HD090537 7.8950 48.2650 9.4310 -3.1350 9.5519 -3.0066 0.1764
results/m28.t2.img_0029.jaz.stars.txt:1 28 2018/09/21 07:51:20.00 30 HD042995 14.8650 72.8420 -4.7595 7.3551 -4.9320 7.3845 0.1750
results/m28.t2.img_0014.jaz.stars.txt:1 28 2018/09/21 07:21:19.00 30 HD042995 9.3990 68.4850 2.5018 -1.9509 2.3288 -1.9775 0.1750
results/m27.t1.img_0073.jaz.stars.txt:1 27 2018/09/20 11:39:46.00 30 HD098231 7.0710 54.6420 -1.2346 -4.5666 -1.2763 -4.7348 0.1733
results/m26.t1.img_0015.jaz.stars.txt:1 26 2018/09/21 10:43:43.00 30 HD092787 14.4050 41.2560 -5.2667 6.6087 -5.3892 6.7301 0.1724
results/m27.t1.img_0051.jaz.stars.txt:1 27 2018/09/20 10:51:48.00 30 HD090277 9.2130 53.5150 0.6506 -0.9640 0.8209 -0.9903 0.1723
